37.4991319727,126.9842668147
37.5129529701,126.9289275231
37.5129529701,126.9289275231
37.4874608069,126.9083783564
37.4869841513,126.9098719143
37.4877321937,126.9127874582
37.5039466736,126.9240931969
37.4925785474,126.9236102111
37.5027710000,126.9252316996
37.4914310798,126.9234170009
37.4868220000,126.9675717116
37.5107890642,126.9496892544
37.4834406921,126.9742082558
37.5039466736,126.9240931969
37.5107890642,126.9496892544
37.5049588053,126.9445740536
37.5150888580,126.9510286726
37.5049588053,126.9445399000
37.5048092260,126.9459079155
37.4857634545,126.9688211165
37.5059715665,126.9520594154
37.5059715665,126.9520594154
37.5059470800,126.9520594154
37.4857634545,126.9688650000
37.5059470800,126.9520594154
37.5052815748,126.9266152782
37.5133034686,126.9517824710
37.5150888580,126.9510286726
37.5107787790,126.9536182200
37.5107787790,126.9536182200
37.5048159500,126.9459079155
37.5093044300,126.9544859030
37.5027344381,126.9243385935
37.5027344381,126.9243385935
37.5028180000,126.9252881908
37.5125277734,126.9399420928
37.5041467532,126.9229281071
37.5053054459,126.9243216355
37.5131021790,126.9559200285
37.5131021790,126.9559200285
37.5052815748,126.9266152782
37.5052815748,126.9266152782
37.5050180000,126.9245471580
37.4819371581,126.9796381416
37.4817650952,126.9782874350
37.4816580692,126.9793040000
37.4928136700,126.9766041000
37.5044561710,126.9251901677
37.5086954182,126.9323960092
37.4996080719,126.9601641637
37.4928136700,126.9766041000
37.4928136700,126.9766776137
37.5110425900,126.9264555000
37.5067548170,126.9418423836
37.5067548170,126.9418423836
37.5088397010,126.9618554633
37.4839470549,126.9737804683
37.5108716589,126.9267292456
37.4861364498,126.9751927229
37.4896392867,126.9715430059
37.4930137481,126.9243324562
37.5064989928,126.9358684451
37.5093424860,126.9627791517
37.5093424860,126.9627791517
37.4999426964,126.9317762542
37.5048183800,126.9464204000
37.5062920350,126.9471569299
37.4874274178,126.9731479784
37.5048225390,126.9464530328
37.5012468358,126.9335562585
37.5062920350,126.9471569299
37.5105074200,126.9446745000
37.5129529701,126.9289275231
37.5136595300,126.9469439453
37.4984024100,126.9283122947
37.5012730400,126.9335562585
37.4849250000,126.9678245242
37.4991319727,126.9842668147
37.4991319727,126.9842668147
37.4956036252,126.9426134374
37.4883550000,126.9076619205
37.5047872273,126.9397358982
37.4885730000,126.9066930000
37.5087434455,126.9245177912
37.5127577073,126.9340266550
37.4987877546,126.9436800195
37.4987877546,126.9436800195
37.4996518600,126.9305463000
37.4999426964,126.9317762542
37.4999426964,126.9317762542
37.4996046505,126.9305433000
37.5049588053,126.9445740536
37.5018403000,126.9461315180
37.5134592930,126.9426558000
37.5046058301,126.9395108687
37.5040270862,126.9378939544
37.5092907830,126.9242008893
37.4952487728,126.9429113419
37.4952487728,126.9429113419
37.4998236507,126.9784084149
37.5053085429,126.9399008278
37.4941492800,126.9110973903
37.5049712950,126.9415131843
37.5039364551,126.9222353869
37.4941197060,126.9110973903
37.4941197060,126.9110973903
37.4996462315,126.9239671000
37.4977886500,126.9203830767
37.5049712950,126.9415131843
37.5040249600,126.9497126807
37.5093424860,126.9627791517
37.5040249600,126.9497126807
37.4998236507,126.9784084149
37.4998236507,126.9784084149
37.4879290070,126.9667631082
37.4952487728,126.9429113419
37.4952487728,126.9429113419
37.5046058301,126.9395108687
37.5053085429,126.9399008278
37.5051001059,126.9387808793
37.5037027678,126.9220128318
37.5037027678,126.9220128318
37.5049579530,126.9388305319
37.4769175181,126.9775002801
37.4956036252,126.9426560000
37.5000745589,126.9226379202
37.4956036252,126.9426134374
37.5017902333,126.9455688000
37.5012730400,126.9335562585
37.5047872273,126.9397358982
37.5015012734,126.9411331000
37.4868139640,126.9675717116
37.5047872273,126.9397358982
37.5045916865,126.9507681698
37.5045916865,126.9507681698
37.5049409000,126.9388305319
37.4751449079,126.9816864176
37.4831688531,126.9737775744
37.4956036252,126.9426134374
37.4849352560,126.9698450000
37.4869841513,126.9098719143
37.4873316931,126.9112113820
37.5082890931,126.9473709000
37.4873316931,126.9112113820
37.4877277415,126.9123718141
37.4956036252,126.9426390000
37.5040270862,126.9378580000
37.5040393400,126.9378939544
37.5037385013,126.9487599401
37.5000745589,126.9226922000
37.4996166533,126.9242845164
37.5116016759,126.9400820000
37.4996166533,126.9242845164
37.4968353516,126.9180932165
37.4998236507,126.9784084149
37.4999100503,126.9204893903
37.5116016759,126.9400300404
37.5044155767,126.9394111582
37.5044155767,126.9394111582
37.5028783645,126.9474901357
37.5122312158,126.9257698914
37.4998236507,126.9784084149
37.4998236507,126.9784084149
37.5031672249,126.9472834231
37.5094635909,126.9600050000
37.4849880000,126.9678245242
37.4849948975,126.9678150000
37.4849352560,126.9698450000
37.4849352560,126.9698955963
37.4999100503,126.9204893903
37.5130996394,126.9363271117
37.5130996394,126.9363271117
37.4987877546,126.9436800195
37.4987877546,126.9436800195
37.4968353516,126.9180932165
37.4967757894,126.9165402890
37.5039364551,126.9222353869
37.4962858495,126.9538852424
37.4981397079,126.9205553875
37.4885371393,126.9066374245
37.5082890931,126.9473709000
37.4850746955,126.9764844135
37.4850746955,126.9764844135
37.4941540000,126.9110973903
37.4996462315,126.9239671000
37.4967757894,126.9165402890
37.4999100503,126.9204893903
37.5035799745,126.9476260000
37.4963873734,126.9141577000
37.4984647756,126.9205326519
37.4962299923,126.9170984000
37.4874274178,126.9731630000
37.4896096841,126.9691901744
37.5031656177,126.9588909796
37.4903220000,126.9223202223
37.4927168614,126.9582186875
37.5114766700,126.9512538912
37.4849079220,126.9815790327
37.5088110950,126.9614420867
37.4994633095,126.9278966140
37.5088160000,126.9614420867
37.4984338927,126.9283122947
37.5086561900,126.9323335000
37.4909244300,126.9822980622
37.5031390000,126.9482871244
37.5031837065,126.9482871244
37.4879290070,126.9667631082
37.4826019423,126.9650862506
37.4826019423,126.9650862506
37.4826019423,126.9650862506
37.4826019423,126.9650862506
37.4874608069,126.9083783564
37.4869841513,126.9098719143
37.4914310798,126.9234170009
37.5079955843,126.9516178162
37.4849352560,126.9698955963
37.5101470412,126.9514908811
37.4819467467,126.9663909564
37.4896096841,126.9691901744
37.4861364498,126.9751870000
37.4819812300,126.9780504069
37.4930680000,126.9243324562
37.4962858495,126.9538852424
37.4883038627,126.9076619205
37.4973989617,126.9433413532
37.4987420000,126.9205960527
37.5082531304,126.9635145167
37.5045916865,126.9507351000
37.5037385013,126.9487599401
37.5082927226,126.9651321971
37.4888370000,126.9067418544
37.4898294436,126.9728808287
37.5127577073,126.9340266550
37.4898294436,126.9728808287
37.5082493185,126.9433353022
37.4873316931,126.9112230000
37.5045916865,126.9507681698
37.4769175181,126.9775002801
37.5125587415,126.9309883953
37.4885730000,126.9066930000
37.5082880000,126.9433353022
37.4994633095,126.9278966140
37.5117604557,126.9317705889
37.4991319727,126.9842668147
37.4896392867,126.9715430059
37.5076305303,126.9495435511
37.4896392867,126.9715430059
37.4941197060,126.9110973903
37.4962858495,126.9538852424
37.4999100503,126.9204893903
37.4991171300,126.9842668147
37.5106307626,126.9509867955
37.4834406921,126.9742082558
37.5076305303,126.9495435511
37.4860180748,126.9691465350
37.4977598441,126.9532940259
37.4898294436,126.9728808287
37.4898294436,126.9728808287
37.4877957329,126.9734721349
37.4996080719,126.9601641637
37.5079955843,126.9516121000
37.4877330000,126.9648570257
37.5025345813,126.9545409604
37.4903749716,126.9080690000
37.4993128756,126.9439050000
37.5049712950,126.9415131843
37.5011921734,126.9490238182
37.5046989100,126.9462225000
37.4999950111,126.9254577781
37.5046055634,126.9462250720
37.4769175181,126.9775360000
37.4951109035,126.9568991542
37.4951819158,126.9564431654
37.4948737029,126.9585053925
37.5045916865,126.9507681698
37.4877321937,126.9127874582
37.5114835000,126.9512538912
37.4877277415,126.9123718141
37.4877321937,126.9127460000
37.4874608069,126.9083590000
37.4869212418,126.9739354282
37.4946853997,126.9593031743
37.4868209284,126.9742691690
37.5036470354,126.9610489097
37.5047226692,126.9738502233
37.4973989617,126.9433920000
37.4996046505,126.9305590456
37.4996046505,126.9305590456
37.5114468000,126.9321692392
37.4999426964,126.9317762542
37.4877330000,126.9648570257
37.5101431194,126.9498665840
37.4948720000,126.9611071690
37.4853760000,126.9730681099
37.4997854340,126.9427332784
37.5049060000,126.9519014814
37.5047709709,126.9520441234
37.5101431194,126.9498665840
37.5092063004,126.9491302282
37.4946853997,126.9593031743
37.4946853997,126.9593031743
37.4945750939,126.9605651099
37.4945750939,126.9605651099
37.4981013312,126.9530810970
37.4945750939,126.9605651099
37.4983366447,126.9530072170
37.5092063004,126.9491302282
37.5039792873,126.9391916530
37.5067311822,126.9399720000
37.5067311822,126.9399842860
37.4963873734,126.9141150000
37.4963873734,126.9141150000
37.4963873734,126.9141621094
37.5039814800,126.9391916530
37.5114468000,126.9321692392
37.4923356236,126.9624477931
37.4923356236,126.9624477931
37.4952487728,126.9429113419
37.5080021019,126.9402652310
37.5065990536,126.9665166450
37.5065990536,126.9665166450
37.4967899772,126.9516674531
37.4976110442,126.9520290000
37.4976110442,126.9520290000
37.4967899772,126.9516674531
37.4972299676,126.9524044866
37.4972299676,126.9524044866
37.4983400860,126.9588505389
37.5075469077,126.9617578364
37.5071753656,126.9615798927
37.5067705059,126.9614625895
37.5070532482,126.9623218930
37.5075341000,126.9617125000
37.5075469077,126.9617578364
37.5080021019,126.9402652310
37.5065990536,126.9665166450
37.5046372494,126.9651138791
37.5060289110,126.9612556608
37.4874608069,126.9083783564
37.5062431107,126.9613496484
37.5056980500,126.9611547719
37.5056868591,126.9611309000
37.5062530000,126.9613496484
37.4868139640,126.9675717116
37.5116016759,126.9400300404
37.5116016759,126.9400820000
37.4981517200,126.9530810970
37.4981013312,126.9530810970
37.4999426964,126.9317762542
37.4999426964,126.9317762542
37.5070532482,126.9623218930
37.5067253700,126.9614895000
37.5067705059,126.9614625895
37.4954757059,126.9546420000
37.4983366447,126.9530072170
37.5100678673,126.9399730186
37.5100770000,126.9399730186
37.4997780000,126.9427332784
37.5046475300,126.9651138791
37.5007387528,126.9413747831
37.4983321529,126.9433806809
37.4978381627,126.9526679310
37.4983400860,126.9588505389
37.4983400860,126.9588505389
37.5067705059,126.9614625895
37.5067705059,126.9614625895
37.4978168241,126.9218261411
37.4877870000,126.9648380000
37.4880078150,126.9644870000
37.4877277415,126.9123718141
37.4877321937,126.9127690000
37.4865081068,126.9657791305
37.4866271049,126.9656160000
37.4866271049,126.9656929173
37.4914310798,126.9234170009
37.5042570000,126.9222632103
37.5042570000,126.9222632103
37.5038283887,126.9221808740
37.4983390000,126.9433806809
37.4983366447,126.9530072170
37.4987172802,126.9205960527
37.4987172802,126.9205960527
37.4983366447,126.9530072170
37.4967757894,126.9165402890
37.4967757894,126.9165402890
37.4977799000,126.9532940259
37.4967757894,126.9165402890
37.4977598441,126.9532940259
37.4952734394,126.9116542000
37.4903749716,126.9080767312
37.4888930000,126.9067180000
37.4866673004,126.9049703937
37.4866673004,126.9049703937
37.4866673004,126.9049703937
37.4866673004,126.9049703937
37.5027954508,126.9476453585
37.5029503350,126.9482620654
37.5027990000,126.9477266249
37.4968353516,126.9180932165
37.4941197060,126.9110973903
37.5015012734,126.9411640000
37.5110425900,126.9264555000
37.5110623908,126.9264220887
37.5108716589,126.9267292456
37.5108716589,126.9267292456
37.5097308417,126.9259178196
37.5097308417,126.9259178196
37.5097308417,126.9259178196
37.5097308417,126.9259178196
37.5036470354,126.9610489097
37.5005431700,126.9417839000
37.4874608069,126.9083590000
37.5030766700,126.9363053000
37.5070532482,126.9623218930
37.4898992527,126.9625843628
37.4898992527,126.9625843628
37.5030766700,126.9363053000
37.5011509657,126.9415620794
37.5100678673,126.9399730186
37.5100678673,126.9399730186
37.5001540000,126.9205692736
37.5011921734,126.9490238182
37.4962858495,126.9538852424
37.4927168614,126.9582186875
37.4927168614,126.9582186875
37.4927168614,126.9582186875
37.4923884716,126.9253590448
37.5040270862,126.9378580000
37.4921758625,126.9242713348
37.4921758625,126.9242713348
37.4921758625,126.9242713348
37.4923884716,126.9253590448
37.4923884716,126.9253590448
37.4923884716,126.9253590448
37.4921758625,126.9242713348
37.5070532482,126.9623218930
37.5076305303,126.9495435511
37.5076305303,126.9495435511
37.5075193850,126.9477670361
37.4769040573,126.9777875564
37.4829138839,126.9738508158
37.4829138839,126.9738508158
37.5027022327,126.9477850000
37.5047267237,126.9538339076
37.5032897381,126.9361520000
37.5036294189,126.9617325787
37.5002616563,126.9239616717
37.5086310948,126.9282850132
37.5070532482,126.9623218930
37.4860180748,126.9691465350
37.5049588053,126.9445740536
37.5137595396,126.9403610000
37.5137429189,126.9400120000
37.5137429189,126.9400120000
37.5137595396,126.9403610000
37.5087434455,126.9245177912
37.5129529701,126.9289275231
37.5130094844,126.9310924932
37.5130094844,126.9310924932
37.5130094844,126.9310924932
37.5130094844,126.9310924932
37.5130094844,126.9310924932
37.5130660000,126.9310924932
37.5049588053,126.9445740536
37.5125277734,126.9399420928
37.5127577073,126.9340266550
37.5127577073,126.9340266550
37.5127577073,126.9340266550
37.5133530000,126.9387821914
37.5012468358,126.9335562585
37.4983010000,126.9433806809
37.5133920000,126.9387821914
37.5133920000,126.9387821914
37.5136114764,126.9388405497
37.5133264586,126.9387821914
37.5133264586,126.9387821914
37.5133264586,126.9387821914
37.5136114764,126.9388405497
37.5138675330,126.9422235897
37.5134592930,126.9426645000
37.5140337882,126.9439791000
37.5140572201,126.9445447000
37.5136744066,126.9445819739
37.5140572201,126.9445328270
37.5140572201,126.9445328270
37.5136744066,126.9445819739
37.5134071445,126.9439575790
37.5136563700,126.9445505000
37.5134071445,126.9439575790
37.5140337882,126.9439479485
37.5134071445,126.9439575790
37.5134071445,126.9439575790
37.5134071445,126.9439575790
37.5125756700,126.9507780000
37.5125756700,126.9507780000
37.5125525087,126.9507570000
37.5129688777,126.9507570000
37.5129688777,126.9507570000
37.5129688777,126.9507570000
37.5129688777,126.9507891000
37.5124772182,126.9519307222
37.5126230722,126.9495106690
37.4983730000,126.9433806809
37.5030294784,126.9363431287
37.5126230722,126.9495106690
37.5126230722,126.9495106690
37.5040270862,126.9378939544
37.5126230722,126.9495106690
37.5056520000,126.9665721489
37.5093424860,126.9627791517
37.5093424860,126.9627791517
37.5093424860,126.9627791517
37.5073705600,126.9515693541
37.5056471574,126.9665721489
37.4800972300,126.9814141291
37.5012135448,126.9534310902
37.5012135448,126.9534310902
37.4800972300,126.9814141291
37.4812295500,126.9815099433
37.5013238474,126.9409633000
37.4812880400,126.9815099433
37.4841600698,126.9726604777
37.4828110000,126.9815544362
37.4828110000,126.9815544362
37.4841600698,126.9726040000
37.5067311822,126.9399720000
37.4828490900,126.9815544362
37.4828490900,126.9815544362
37.4828562315,126.9815544362
37.4849079220,126.9815790327
37.4856242600,126.9816748409
37.4856677572,126.9816748409
37.4855433982,126.9815468785
37.4855433982,126.9815468785
37.5067311822,126.9399842860
37.4855433982,126.9815468785
37.5012135448,126.9534310902
37.4849079220,126.9815790327
37.4879938500,126.9819445192
37.4879803900,126.9819445192
37.4879848900,126.9819445192
37.4879803900,126.9819445192
37.4879803900,126.9819445192
37.5025345813,126.9545409604
37.4879285600,126.9819445192
37.4879285600,126.9819445192
37.4907671909,126.9822598926
37.4844593113,126.9723448009
37.4999211900,126.9254577781
37.4907735700,126.9822598926
37.4907735700,126.9822598926
37.4907802700,126.9822598926
37.4907802700,126.9822598926
37.5011509657,126.9415620794
37.4911249851,126.9822871725
37.4911249851,126.9822871725
37.5011984600,126.9415620794
37.4935252784,126.9823534358
37.4935252784,126.9823534358
37.4935252784,126.9823534358
37.4935712400,126.9823534358
37.4936700715,126.9823614305
37.4936700715,126.9823614305
37.4936700715,126.9823614305
37.4936700715,126.9823614305
37.4936700715,126.9823614305
37.4936700715,126.9823614305
37.4936700715,126.9823614305
37.4977453562,126.9831927866
37.5086310948,126.9282850132
37.4997854340,126.9427332784
37.4977453562,126.9831927866
37.4977453562,126.9831927866
37.4997854340,126.9427332784
37.4977453562,126.9831927866
37.5030294784,126.9363431287
37.5030766700,126.9363053000
37.4861364498,126.9751927229
37.4861364498,126.9751927229
37.5024173188,126.9345002284
37.5018714204,126.9347006527
37.4844593113,126.9723448009
37.4994044795,126.9440640000
37.4941991279,126.9595703090
37.4941991279,126.9595703090
37.4836183977,126.9774195777
37.5126230722,126.9495106690
37.4828562315,126.9815544362
37.5126230722,126.9495106690
37.5126230722,126.9495106690
37.4950752000,126.9271544733
37.4950752000,126.9271544733
37.4950929734,126.9271544733
37.4948306579,126.9271019189
37.4948306579,126.9271019189
37.5133920000,126.9387821914
37.5133920000,126.9387821914
37.5088561808,126.9319659599
37.5025345813,126.9545409604
37.5025345813,126.9545409604
37.5012135448,126.9534310902
37.5012135448,126.9534310902
37.4896392867,126.9715430059
37.5025345813,126.9545409604
37.5025345813,126.9545409604
37.4868140000,126.9742691690
37.5130799766,126.9563033691
37.5130799766,126.9563033691
37.5027879400,126.9397593252
37.5027967381,126.9397593252
37.5010043488,126.9534757781
37.4874790673,126.9753131516
37.4941991279,126.9595703090
37.5124772182,126.9519307222
37.5124772182,126.9519307222
37.5066607164,126.9568940982
37.4887466057,126.9738912358
37.4887466057,126.9738912358
37.4872922257,126.9750151593
37.4872922257,126.9750151593
37.4874790673,126.9753131516
37.5070293244,126.9584214178
37.5070293244,126.9584720000
37.4887466057,126.9738912358
37.5070293244,126.9584214178
37.4887466057,126.9738912358
37.4983400860,126.9588505389
37.4983400860,126.9588505389
37.4821721978,126.9664567710
37.4854536589,126.9683733842
37.4827609361,126.9667581738
37.5126598875,126.9295526134
37.5126598875,126.9295526134
37.4872922257,126.9750171000
37.4872922257,126.9750171000
37.5126598875,126.9295526134
37.5150888580,126.9510286726
37.5133034686,126.9517824710
37.5133034686,126.9517824710
37.5133034686,126.9517824710
37.5047956242,126.9422973086
37.5133034686,126.9517824710
37.4872922257,126.9750990000
37.4874790673,126.9753131516
37.5131021790,126.9559200285
37.5131021790,126.9559200285
37.4930750000,126.9243324562
37.4930750000,126.9243324562
37.5131021790,126.9559154000
37.5131021790,126.9559200285
37.5125587415,126.9309883953
37.4993128756,126.9439001479
37.5008627565,126.9540531950
37.5008627565,126.9540531950
37.4977799000,126.9532940259
37.5138120700,126.9556049267
37.4977799000,126.9532940259
37.4977598441,126.9532940259
37.5040249600,126.9497126807
37.5040249600,126.9497126807
37.4828490900,126.9815544362
37.5047956242,126.9422973086
37.5047956242,126.9422973086
37.5120305086,126.9313420040
37.5049498152,126.9494387047
37.4828490900,126.9815544362
37.5086310948,126.9282850132
37.5086310948,126.9282850132
37.4967757894,126.9165151000
37.4952734394,126.9116904971
37.4963873734,126.9141621094
37.4925785474,126.9236102111
37.4925785474,126.9236102111
37.4925785474,126.9236102111
37.4925785474,126.9236102111
37.4963873734,126.9141621094
37.4849948975,126.9678150000
37.4849880000,126.9678245242
37.4841898163,126.9793858458
37.5056471574,126.9665721489
37.5056471574,126.9665721489
37.5056471574,126.9665721489
37.5056471574,126.9665721489
37.4841450044,126.9797227940
37.5065990536,126.9665166450
37.4762559977,126.9731865704
37.5065990536,126.9665166450
37.4762559977,126.9731550000
37.5065990536,126.9665166450
37.5073432966,126.9665617790
37.5073432966,126.9665617790
37.5073432966,126.9665617790
37.5073432966,126.9665617790
37.5065990536,126.9665166450
37.5065990536,126.9665166450
37.5073432966,126.9665617790
37.5073432966,126.9665617790
37.4935252784,126.9823534358
37.4768280000,126.9815951393
37.4768632653,126.9815951393
37.4765228347,126.9814089094
37.4765228347,126.9814089094
37.4764202900,126.9806962433
37.4768632653,126.9815951393
37.4751449079,126.9816864176
37.4751449079,126.9816864176
37.4751449079,126.9816864176
37.5012895700,126.9534310902
37.4751449079,126.9816864176
37.4999513063,126.9295592393
37.4998336000,126.9292296380
37.4879285600,126.9819445192
37.5004290569,126.9598633598
37.5004290569,126.9598633598
37.5138416239,126.9556049267
37.5051385349,126.9537430000
37.5048721374,126.9533533821
37.5049498152,126.9494387047
37.5043789025,126.9502030547
37.4849079220,126.9815790327
37.4828827584,126.9753375028
37.4835180871,126.9746165060
37.4835180871,126.9746165060
37.4835180871,126.9746165060
37.5049712950,126.9415131843
37.4948737029,126.9585053925
37.4948737029,126.9585053925
37.5125277734,126.9399420928
37.5004290569,126.9598633598
37.5051385349,126.9537359379
37.5051385349,126.9537359379
37.5051385349,126.9537430000
37.4990977613,126.9515368189
37.4990977613,126.9515368189
37.4972299676,126.9524044866
37.5004290569,126.9598633598
37.4975287711,126.9529284500
37.4975287711,126.9529284500
37.5031656177,126.9588909796
37.4975612600,126.9529284500
37.4996462315,126.9239030371
37.5047956242,126.9422973086
37.5039181833,126.9456745000
37.5039552100,126.9456277421
37.5035631200,126.9449005721
37.5043789025,126.9502030547
37.5108534853,126.9295877906
37.5086310948,126.9282850132
37.5011921734,126.9490238182
37.5032375443,126.9448086400
37.4974371122,126.9502460000
37.4990123600,126.9254357980
37.4989030000,126.9251894373
37.4954757059,126.9546912292
37.4962299923,126.9170984000
37.4973261982,126.9504401290
37.4974371122,126.9502550000
37.4962299923,126.9170984000
37.5036294189,126.9617325787
37.5036294189,126.9617325787
37.4868209284,126.9742691690
37.4977453562,126.9831927866
37.4977453562,126.9831927866
37.4921758625,126.9242713348
37.4800972300,126.9814141291
37.4800972300,126.9814141291
37.5031656177,126.9588909796
37.4999426964,126.9317762542
37.4935252784,126.9823534358
37.4935252784,126.9823534358
37.5039925500,126.9535376251
37.5039466973,126.9535376251
37.4973917695,126.9514060000
37.4973917695,126.9514722187
37.4935326319,126.9440556593
37.5044623904,126.9379482193
37.4887466057,126.9738912358
37.5044623904,126.9379482193
37.4826019423,126.9650862506
37.4996462315,126.9239030371
37.4872922257,126.9750151593
37.5031837065,126.9482871244
37.5031070000,126.9482871244
37.4872922257,126.9750151593
37.4874790673,126.9753131516
37.4872922257,126.9750990000
37.4945710000,126.9605651099
37.5130996394,126.9363271117
37.4999513063,126.9295592393
37.5060960700,126.9230630880
37.4999100503,126.9204893903
37.4999100503,126.9204893903
37.4999100503,126.9204893903
37.4999100503,126.9204893903
37.5130996394,126.9363430000
37.4973989617,126.9433413532
37.4966841906,126.9279537928
37.4966841906,126.9279537928
37.4966841906,126.9279085000
37.4966841906,126.9279085000
37.5137429189,126.9400120000
37.5138675330,126.9422235897
37.5049712950,126.9415313000
37.5138416239,126.9556049267
37.5138416239,126.9556049267
37.5127787896,126.9530641061
37.5138481100,126.9556049267
37.5049712950,126.9415131843
37.5048183800,126.9464204000
37.5046745200,126.9651138791
37.5046372494,126.9651138791
37.4976297214,126.9220173384
37.5060289106,126.9706295080
37.4976136994,126.9225895702
37.4975662761,126.9209114241
37.4840814153,126.9673507187
37.4840814153,126.9673507187
37.4840814153,126.9673507187
37.5050659018,126.9462845000
37.5007387528,126.9413747831
37.4874790673,126.9753131516
37.4882593140,126.9751885157
37.4882593140,126.9751885157
37.4977880000,126.9242936828
37.5150888580,126.9510286726
37.4999745497,126.9279120680
37.4999745497,126.9279120680
37.4999513063,126.9295229000
37.5007682900,126.9413747831
37.5035799745,126.9476864297
37.5027986000,126.9477266249
37.5114530000,126.9604497844
37.5096317962,126.9622042127
37.5096317962,126.9622042127
37.5096317962,126.9622042127
37.4812880400,126.9815099433
37.5048721374,126.9533930000
37.5051385349,126.9537359379
37.4977453562,126.9831927866
37.4977453562,126.9831927866
37.4977453562,126.9831927866
37.4977189118,126.9240781278
37.5096317962,126.9622042127
37.4843663302,126.9674087107
37.5078634863,126.9608274152
37.5077360000,126.9605838555
37.5078916253,126.9614592987
37.5078634863,126.9608274152
37.5082640000,126.9433353022
37.5082493185,126.9433353022
37.4834406921,126.9742082558
37.4828827584,126.9753375028
37.4975662761,126.9209114241
37.4981470000,126.9271689179
37.4980027980,126.9266740000
37.5078634863,126.9608274152
37.5086954182,126.9323135000
37.4896392867,126.9715430059
37.4896392867,126.9715430059
37.5015012734,126.9411922221
37.5015012734,126.9411640000
37.4812768100,126.9815099433
37.5039792873,126.9391916530
37.5039814800,126.9391916530
37.4925785474,126.9236102111
37.4925785474,126.9236102111
37.4925785474,126.9236102111
37.4925785474,126.9236102111
37.5031656177,126.9588909796
37.5075193850,126.9477670361
37.5075193850,126.9477670361
37.5075193850,126.9477670361
37.5075193850,126.9477670361
37.5075193850,126.9477670361
37.4800972300,126.9814141291
37.4800972300,126.9814141291
37.4903854656,126.9223202223
37.4903854656,126.9223202223
37.4988972888,126.9277349901
37.4988972888,126.9277349901
37.5010043488,126.9534757781
37.5010043488,126.9534757781
37.5137429189,126.9400320000
37.5067786538,126.9689341870
37.5067786538,126.9689341870
37.5060002422,126.9688079521
37.5060002422,126.9688079521
37.5078916253,126.9614592987
37.4983472232,126.9241440000
37.4982582555,126.9239570000
37.5055525751,126.9240152298
37.5055525751,126.9240152298
37.4999605059,126.9283759748
37.4999745497,126.9279510000
37.4999605059,126.9283759748
37.5029503350,126.9482620654
37.4845608352,126.9707657920
37.4845608352,126.9707657920
37.4845608352,126.9707657920
37.4845608352,126.9707657920
37.5094635909,126.9600050000
37.4963873734,126.9141621094
37.5056980500,126.9611547719
37.5049588053,126.9445740536
37.5056800800,126.9611112000
37.4819467467,126.9663909564
37.5004290569,126.9598633598
37.5130799766,126.9563033691
37.5130799766,126.9563033691
37.5053875620,126.9242350329
